accident_date,aircraft_type,registration,operator,fatalities,location,damage_type
2004-03-19,Learjet 35A,N800AW,AirNet Systems,0.0,"Utica-Oneida County Airport, NY (UCA)",Substantial
2004-03-20,Cessna 208B Grand Caravan,V3-HGB,Tropic Air,0.0,3 km E off Punta Gorda,Write-Off
2004-03-23,Beechcraft 200C Super King Air,VH-NTH,Northern Territory Medical Service,0.0,"Darwin Airport, NT (DRW)",Substantial
2004-03-23,Boeing 747-436,G-BNLK,British Airways,0.0,London-Heathrow Airport (LHR),Minor Damage
2004-03-23,Airbus A321-211,EI-CPE,Aer Lingus,0.0,London-Heathrow Airport (LHR),Minor Damage
2004-03-24,Antonov An-2SX,RA-33596,Mr. Plenkin,3.0,"within Pavlovsky district, Voronezhskaya Oblast",Write-Off
2004-04-01,Beechcraft 1900D,N149CJ,"US Airways Express, opb Colgan Air",0.0,"Hartford-Bradley International Airport, CT (BDL)",Substantial
2004-04-02,Boeing 707-366C,SU-AVZ,Air Memphis,0.0,Cairo International Airport (CAI),Write-Off
2004-04-03,Convair CV-580,3D-ZOE,private,0.0,Shabunda,Write-Off
2004-04-04,Antonov An-26B,UN-26582,Irbis,0.0,120 km from Kyzyl,Substantial
2004-04-04,Antonov An-32B,EP-837,EjÃ©rcito del PerÃº,0.0,Puerto Esperanza Airport,Write-Off
2004-04-07,Raytheon 390 Premier I,N200PR,Unknown,0.0,Blackbushe Airport (BBS),Write-Off
2004-04-10,McDonnell Douglas DC-10-30,N14075,World Airways,0.0,"Atlantic Ocean, Atlantic Ocean",Substantial
2004-04-10,Boeing 737-3Q8,N662SW,Southwest Airlines,0.0,"St. Louis, MO",None (No Damage)
2004-04-13,IRMA/Britten-Norman BN-2A-27 Islander,V3-HGK,Maya Island Air,0.0,"6,5 km from Belize City",Substantial
2004-04-14,Beechcraft 300 Super King Air,N301KS,Mass Bay Kustom Leasing,0.0,"Daytona Beach, FL",Write-Off
2004-04-14,Boeing 737-7H4,N448WN,Southwest Airlines,0.0,"Beach Haven, NJ",None (No Damage)
2004-04-16,Beechcraft B200 King Air,F-OHJL,Air Archipels,0.0,Papeete-Faaa Airport (PPT),Write-Off
2004-04-17,Airbus,,Qatar Airways,0.0,Cairo International Airport (CAI),None (No Damage)
2004-04-18,Learjet 55,N355UJ,Bombardier Capital Corporation,0.0,La Romana Airport (LRM),Substantial
2004-04-19,Beechcraft A100 King Air,C-FMAI,Myrand Aviation,0.0,"Chibougamau/Chapais Airport, QC (YMT)",Substantial
2004-04-20,McDonnell Douglas DC-9-82 (MD-82),I-DAWR,Alitalia,0.0,Trieste-Dei Legionari Airport (TRS),Write-Off
2004-04-27,Boeing 737-529,UR-VVB,AeroSvit Airlines,0.0,Moskva-Sheremetyevo Airport (SVO),Substantial
2004-04-27,Fokker F-27 Friendship 500,N715FE,"FedEx Express, opb Mountain Air Cargo",0.0,Melo Airport (MLZ),Write-Off
2004-04-27,Cessna 208B Super Cargomaster,N738FX,"Baron Aviation Services, opf FedEx",0.0,"19 km NE of Helena, AR",Substantial
2004-04-28,McDonnell Douglas DC-10-30F,N189AX,"Centurion Air Cargo, lst LÃ­neas AÃ©reas Suramericanas",0.0,BogotÃ¡-Eldorado Airport (BOG),Write-Off
2004-04-29,Lockheed C-130 Hercules,,Air National Guard,0.0,"Minneapolis-St Paul International Airport, MN (MSP)",Substantial
2004-05-02,Yakovlev Yak-40,YV-1070CP,CIACA Airlines,,,Write-Off
2004-05-04,Cessna 208B Grand Caravan,YV-O-CBL-7,GobernaciÃ³n del Estado BolÃ­var,7.0,Chimanta Mountains,Write-Off
2004-05-05,IRMA/Pilatus Britten-Norman BN-2B-27 Islander,XC-FOE,Consejo de Recursos Minerales,2.0,40 km NE of Vallecillos,Write-Off
2004-05-05,Fairchild SA227-AC Metro III,HK-4275X,Aerotransporte Petrolero,5.0,Carepa-Antonio RoldÃ¡n Betancourt Airport (SKLC),Write-Off
2004-05-06,Transall C-160R,R-100/61-ZR,L'ArmÃ©e de L'Air,0.0,Fort de France-Lamentin Air Base (FDF),Write-Off
2004-05-06,Let L-410UVP,9XR-EF,Kush Air,6.0,"Jiech, Jonglei State",Write-Off
2004-05-07,Douglas C-54B,N44911,Brooks Air Fuel,0.0,"McGrath, Alaska",Substantial
2004-05-08,Douglas C-54P (DC-4),N44911,Brooks Air Fuel,0.0,"Ganes Creek, AK",Substantial
2004-05-09,ATR 72-212,N438AT,"American Eagle Airlines, opb Executive Airlines",0.0,San Juan-Luis Munoz Marin International Airport (SJU),Write-Off
2004-05-11,Antonov An-12BP,ST-SIG,El Magal Aviation,7.0,near Tatal,Write-Off
2004-05-14,Cessna 208B Grand Caravan,ZS-SCO,Mission Aviation Fellowship (MAF),0.0,Phinda Aerodrome near Richards Bay,Minor Damage
2004-05-14,Embraer EMB-120ER Brasilia,PT-WRO,Rico Linhas AÃ©reas,33.0,"33 km from Manaus, AM",Write-Off
2004-05-16,Cessna 208B,N9820F,PenAir - Peninsula Airways,0.0,"Egegik, Alaska",Substantial
2004-05-17,de Havilland Canada DHC-6 Twin Otter 300,8Q-TMC,Trans Maldivian Airways,0.0,Male International Airport (MLE),Substantial
2004-05-18,Antonov An-2P,UN-70276,Araiavia,1.0,Bozoy,Write-Off
2004-05-18,Ilyushin Il-76TD,4K-AZ27,"Azal Cargo, lsf Silk Way Airlines",7.0,10 km from Urumqi Airport (URC),Write-Off
2004-05-23,Let L-410UVP-E9,5Y-VVA,Blue Bird Aviation,0.0,30 km S of Mwingi,Substantial
2004-05-23,Let L-410UVP-E3,5Y-VVD,Blue Bird Aviation,2.0,30 km S of Mwingi,Write-Off
2004-05-25,de Havilland Canada DHC-6 Twin Otter 300,9N-AFD,Yeti Airlines,3.0,W of Lukla,Write-Off
2004-05-26,McDonnell Douglas MD-82,N573AA,American Airlines,0.0,"Near St. Louis, MO",None (No Damage)
2004-05-27,Raytheon 390 Premier I,N5010X,Raytheon Aircraft,0.0,"Las Vegas-North Air Terminal, NV (VGT)",Write-Off
2004-05-28,Cessna 208B Grand Caravan,5H-AXL,Air Excel,0.0,"Loiborsoit Village, Simanjiro District",Substantial
2004-05-29,British Aerospace BAe-146-300,G-BPNT,Flightline,0.0,Florence-Peretola Airport (FLR),Substantial
2004-06-01,Antonov An-32,9XR-SN,Sun Air Charter,0,Kigali International Airport (KGL),Write-Off
2004-06-03,Antonov An-2TP,UR-07194,Atlant,0,"near Genichesk, Kherson region",Write-Off
2004-06-04,Boeing 737-7H4,N757LV,Southwest Airlines,0,"Liberal, KS",None (No Damage)
2004-06-06,Beechcraft Beechjet 400A,AP-BEX,Punjab Government,0,Lahore-Allama Iqbal International Airport (LHE/OPLA),Write-Off
2004-06-07,Antonov An-26B,ST-ARO,Ababeel Aviation,0,Geneina Airport (EGN),Write-Off
2004-06-08,Hawker Siddeley HS-748-232 Srs. 2A,TR-LFW,Gabon Express,19,off Libreville Airport (LBV),Write-Off
2004-06-13,Beechcraft 200 Super King Air,N200BE,Rader Aviation,2,"Rupert, WV",Write-Off
2004-06-14,Volpar Turboliner,N401CK,Bellair,1,"10 km E of Kodiak Airport, AK (ADQ)",Write-Off
2004-06-15,de Havilland Canada DHC-3 Otter,C-GPPL,Hawk Air,0,"Dipneedle Lake, ON",Substantial
2004-06-16,Fokker F-27 Friendship 200,AP-AUR,Pakistan International Airlines - PIA,0,Chitral Airport (CJL),Write-Off
2004-06-20,Douglas DC-3-455,HK-1212,VIARCO,0,Las Gaviotas Airport (LGT),Write-Off
2004-06-23,Dornier 228-201,TF-ELH,Islandsflug,0,SiglufjÃ¶rdur Airport (SIJ),Write-Off
2004-06-26,Antonov An-12BP,ST-SAT,Sarit Airlines,0,Wau Airport (WUU),Write-Off
2004-06-26,Lisunov Li-2T,RA-1300K,FLA RF,4,"2,2 km ENE of Moskva-Myachkovo Airport",Write-Off
2004-06-28,Beechcraft 200 Super King Air,ZS-NRW,Ngangeni Air Charters,2,SÃ£o SebastiÃ£o,Write-Off
2004-06-28,Boeing 777-212ER,9V-SRC,Singapore Airlines Limited,0,Near Waypoint ARESI (L625),None (No Damage)
2004-06-28,Boeing 747-481,JA8098,All Nippon Airways - ANA,0,Near Arkhangelsk,None (No Damage)
2004-06-30,Beechcraft 200 Super King Air,N432FA,Frontline Aviation,0,"Green Bay-Austin-Straubel Field, WI (GRB)",Write-Off
2004-06-30,de Havilland Canada DHC-6 Twin Otter 300,8P-MLK,Trans Island Air 2000,0,Saint Vincent-E. T. Joshua (SVD),Substantial
2004-07-02,IAI 1124 Westwind,N280AT,Air Trek,6+1,Panama City-Tocumen International Airport (PTY),Write-Off
2004-07-04,de Havilland Canada DHC-6 Twin Otter 300,C-FMOL,North-Wright Airways,0,"Canol Road, Mile 222, NT",Substantial
2004-07-09,Canadair CL-215-1A10,I-SRMB,"OMNI - AviaÃ§Ã£o e Tecnologia, lsf SOREM",0,"Chamadouro, Santa Domba DÃ£o",Substantial
2004-07-09,Antonov An-2SX,RA-02230,Kostroma Air Enterprise,0,Yaroslavl Airport (IAR),Substantial
2004-07-12,Beechcraft 400A Beechjet,N455CW,Flight Options,0,"100 miles west of Sarasota, FL",None (No Damage)
2004-07-12,Beechcraft 100 King Air,C-FQOV,Little Red Air Service,0,"Fort Vermilion Airport, AB",Substantial
2004-07-12,Convair CV-440,N4826C,Dodita Air Cargo,1,"54 km S off Beef Island, British Virgin Islands [Caribbean Sea]",Write-Off
2004-07-13,Learjet 35A,N829CA,Aviation Jet Charters,0,Nevis-Newcastle Airport (NEV),Write-Off
2004-07-15,McDonnell Douglas MD-82,N585AA,American Airlines,0,"Sheridan, IL",None (No Damage)
2004-07-16,Boeing 767-3G5ER,EI-CXO,Blue Panorama Airlines,0,Roma-Fiumicino Airport (FCO/LIRF),Substantial
2004-07-16,Antonov An-28,YL-KAB,Rigas Aeroklubs,0,Ãstre Ãra Airport,Write-Off
2004-07-17,Airbus A319-132,N812AW,America West Airlines,0,"Flat Rock, VA",None (No Damage)
2004-07-19,Learjet 55,N55LF,Hop-A-Jet Inc,0,"Fort Lauderdale-Executive Airport, FL (FXE)",Substantial
2004-07-21,McDonnell Douglas DC-9-14,XA-BCS,Aero California,0,Mexico City-Juarez International Airport (MEX),Write-Off
2004-07-21,Bombardier CRJ-100ER,N995CA,Comair,0,"Snow Hill, VA",None (No Damage)
2004-07-23,Basler BT-67 Turbo 67 (DC-3T),FAS117,Fuerza AÃ©rea SalvadoreÃ±a,0,El Jaguey,Write-Off
2004-07-24,Beechcraft B300 King Air 350,YV-910CP,Wyngs Aviation,0,near Punto Fijo,Write-Off
2004-07-25,Boeing 777-223ER,N797AN,American Airlines,0,"Miami, FL",None (No Damage)
2004-07-25,Fokker 100,TC-IEC,Inter Airlines,0,Istanbul-AtatÃ¼rk Airport (IST),Substantial
2004-07-26,Boeing 737,,Air China,0,Zhengzhou Airport (CGO),None (No Damage)
2004-07-28,Rockwell Sabreliner 60,XC-PFN,PolicÃ­a Federal,0,Mexicali Airport (MXL),Write-Off
2004-07-29,Antonov An-28,ES-ELI,Flying Air Service,,Beni Mavivi,Write-Off
2004-07-29,de Havilland Canada DHC-6 Twin Otter 300,P2-MBA,Airlines PNG,2,near Ononge,Write-Off
2004-07-30,Shijiazhuang Y-5,,People's Liberation Army - Air Force - PLAAF,5,"Fengning Manchu Autonomous County, Chengde, Hebei Province",Write-Off
,Lockheed KC-130F Hercules,149811,United States Marine Corps,,unknown,Write-Off
2004-08-03,Boeing 757-28A,G-FCLE,Thomas Cook Airlines,0,Corfu Airport (LGKR),None (No Damage)
2004-08-04,Cessna 208B,N1037N,Superior Aviation,0,"Big Rapids, Michigan",Substantial
2004-08-05,CASA C-212-A27 Aviocar 200,ARBV-0206,Armada de Venezuela,0,San Carlos de RÃ­o Negro Airport,Substantial
2004-08-07,Boeing 767-3P6ER,CP-2425,Lloyd AÃ©reo Boliviano - LAB,0,Santa Cruz-Viru Viru International Airport (VVI),Substantial
2004-08-08,ATR 72-201,HS-TRA,Thai Airways International,0,Mae Hong Son airport,Substantial
2004-08-10,Grumman HU-16A Albatross,XB-JHH,Unknown,1,Playa de la Ventanilla,Write-Off
2004-08-11,Boeing 737-205 Advanced,3X-GCM,Air Guinee Express,0,Freetown-Lungi International Airport (FNA),Write-Off
2004-08-11,Airbus A330-323,HL7720,Korean Airlines,0,Gwangju,Minor Damage
2004-08-13,Douglas DC-3C,N130D,Florida Air Cargo,0,"Punta Gorda-Charlotte County Airport, FL (PGD)",Write-Off
2004-08-13,Douglas DC-3,N22RB,Private,0,"Orlando-Herndon Airport, FL (ORL)",Write-Off
2004-08-13,Convair CV-580,N586P,Air Tahoma,1,"1 km S of Cincinnati/Northern Kentucky Airport, KY (CVG)",Write-Off
2004-08-16,Cessna 208B Grand Caravan,HP-1397APP,AeroPerlas,0,ca. 9 km W of Panama-Albrook Marcos A. Gelabert Airport (BLB),Write-Off
2004-08-17,Beechcraft 99 Airliner,N199GL,Alpine Aviation,2,"11 km NE of Neihart, MT",Write-Off
2004-08-18,Cessna 208B Grand Caravan,5Y-TWH,Transworld Safaris,3,16 km N of Goma,Write-Off
2004-08-21,Antonov An-2TP,D-FONE,Sachsische Luftfahrt Service,0,Dinslaken-Schwarze Heide,Write-Off
2004-08-21,Shorts 360-300,FAV-1652,Fuerza AÃ©rea Venezolana - FAV,30,25 km from Maracay,Write-Off
2004-08-24,Tupolev Tu-154B-2,RA-85556,Sibir Airlines,46,8 km from Gluboki,Write-Off
2004-08-24,Tupolev Tu-134A-3,RA-65080,Volga-Aviaexpress,44,near Buchalki,Write-Off
2004-08-25,Cessna 550 Citation II,N792MA,Grafair,0,"Venice Airport, FL (VNC)",Substantial
2004-08-27,de Havilland Canada DHC-3 Otter,N197TT,Mavrik Aire,1,"56 km W of McGrath, AK",Write-Off
2004-08-27,Lockheed C-130 Hercules,,Libyan Arab Repubic Air Force,0,Khartoum-Civil Airport (KRT),None (No Damage)
2004-08-28,Sud Aviation SE-210 Caravelle 11R,3D-KIK,Trans Air Congo,0,Gisenyi Airport (GYI),Write-Off
2004-08-29,Embraer EMB-135KL,N810AE,American Eagle Airlines,0,"Clyde, NY",None (No Damage)
2004-08-30,Boeing 727-2M7,N742RW,Custom Air Transport Inc,0,"El Paso, Texas",Substantial
2004-08-31,Boeing 747-446(D),JA8083,Japan Airlines (JAL),0,over Hanamaki City,None (No Damage)
2004-09-04,Learjet 25B,N47MR,"American Jets, Inc.",0,"Colorado Springs Municipal Airport, CO (COS)",Substantial
2004-09-05,Antonov An-12B,UR-11765,Antonov Design Bureau,0,Kiev-Borispol Airport (KBP),Write-Off
2004-09-06,Beechcraft 1900D,5N-PTL,Wings Aviation,0,Eket airstrip,Substantial
2004-09-09,North American CT-39A Sabreliner,XA-TFD,Jett Paqueteria,2,3 km from Villahermosa,Write-Off
2004-09-10,Fairchild SA227-AC Metro III,ZS-OLS,Ryan Blake Air Charter,0,George Airport (GRJ),Substantial
2004-09-11,Lockheed C-130H Hercules,,United States Air Force - USAF,0,,Substantial
2004-09-13,Boeing 737-3H4,N601WN,Southwest Airlines,0,"Los Angeles, CA",None (No Damage)
2004-09-14,Ilyushin Il-76TD,4K-AZ31,Silk Way Airlines,0,near Baku Airport (BAK),Substantial
2004-09-16,Antonov An-24RV,EW-47808,Kam Air,0,Kabul Airport (KBL),Substantial
2004-09-19,McDonnell Douglas MD-11F,N601FE,FedEx Express,0,"Memphis, Tennessee",Substantial
2004-09-21,Swearingen SA227-AC Metro III,C-FIPW,Norcanair,0,"La Ronge Airport, SK (YVC)",Write-Off
2004-09-23,Britten-Norman BN-2A Islander,N6522T,Homer Air,0,"Hallo Bay, AK",Substantial
2004-09-23,Cessna 208B Super Cargomaster,N7392B,Eagle Air Cargo,0,"2 km S of Gwinner-Roger Melroe Field Airport, ND (GWR)",Substantial
2004-09-23,McDonnell Douglas MD-90-30,JA002D,Japan Air System,0,80 km S of Kouchi,None (No Damage)
2004-09-25,Bushmaster 2000,N750RW,R.R. Fuchs,0,"near Fullerton Municipal Airport, CA (FUL)",Write-Off
2004-09-28,Lockheed C-130H Hercules,84-0211,United States Air Force - USAF,0,"Wilmington-New Castle Airport, DE (ILG)",Write-Off
2004-09-29,Cessna 208B Super Cargomaster,N276PM,Planemasters,0,"Decatur, Illinois",Substantial
2004-09-29,Boeing 767-232,N109DL,Delta Air Lines,0,130 miles north of Aruba [Caribbean Sea],None (No Damage)
2004-09-29,Dornier 228-212,LN-BER,Kato Air,0,BodÃ¸ Airport (BOO),None (No Damage)
2004-09-29,IRMA/Pilatus Britten-Norman BN-2A-27 Islander,N902GD,Air Flamenco,1,ca 1 km N off Vega Baja,Write-Off
2004-09-30,de Havilland Canada DHC-3 Otter,C-FODV,Wilderness Air,0,"Long Lake, ON",Substantial
,Antonov An-2T,RA-01128,Krasnoyarski ASK,,Krasnoyarsk region,Write-Off
2004-10-01,Embraer EMB-110P1 Bandeirante,ZS-OWO,Naturelink Airlines,0,Douala Airport (DLA),Write-Off
2004-10-03,Howard 250,N6371C,American Airpower Heritage Museum,0,"Midland International Airport, TX (MAF)",Substantial
2004-10-05,Antonov An-12,ST-SAF,Sarit Airlines,4,68 km from Heglig,Write-Off
2004-10-08,Fokker F-28 Fellowship 4000,S2-ACH,Biman Bangladesh Airlines,0,Sylhet-Osmani International Airport (ZYL),Write-Off
2004-10-09,Let L-410UVP,9XR-KL,El Amiron Plus Corp.,0,,Write-Off
2004-10-11,Let L-410UVP,9XR-RC,Sierra Leone Airways,0,280 km SW of Kindu,Write-Off
2004-10-14,Canadair CL-600-2B19 Regional Jet CRJ-200LR,N8396A,"Northwest Airlink, lsf Pinnacle Airlines",2,"Jefferson City, MO",Write-Off
2004-10-14,Boeing 747-244B (SF),9G-MKJ,MK Airlines,7,"Halifax International Airport, NS (YHZ)",Write-Off
2004-10-15,Douglas DC-3C,HK-1503,Aerovanguardia,3,13 km E of MedellÃ­n-Enrique Olaya Herrera Airport (EOH),Write-Off
2004-10-16,Britten-Norman BN-2A-21 Islander,RP-C1325,Pacific Airways,2,9 km NE of Coron,Write-Off
2004-10-17,Beechcraft 99A,N955AA,Alpine Air Express,0,"Billings, Montana",Substantial
2004-10-18,Airbus A320-232,B-22310,TransAsia Airways,0,Taipei-Songshan Airport (TSA),Substantial
2004-10-19,CASA C-212 Aviocar 100,T.12B-54,EjÃ©rcito del Aire,0,Lanzarote Airport (ACE),Write-Off
2004-10-19,Antonov An-12BP,ST-SAD,Sarit Airlines,0,Heglig,Substantial
2004-10-19,British Aerospace 3201 Jetstream 32EP,N875JX,"AmericanConnection, lsf Corporate Airlines",13,"2,2 km S of Kirksville Regional Airport, MO (IRK)",Write-Off
2004-10-20,Boeing 747-132 (SF),N709CK,Kalitta Air,0,"over Lake Michigan, MI",Substantial
2004-10-22,Reims Cessna F406 Caravan II,G-TWIG,Highland Airways,1,60 km NW of Inverness,Write-Off
2004-10-22,Beechcraft 1900C,N79YV,Southern Air Charter,0,"0,1 km S off New Providence Island",Substantial
2004-10-23,Boeing 707-330C,PP-BSE,BETA - Brazilian Express Transportes AÃ©reos,0,"Manaus-Eduardo Gomes International Airport, AM (MAO)",Write-Off
2004-10-24,Beechcraft 200 Super King Air,N501RH,"Hendrick Motorsports, Inc",10,"near Stuart, VA",Write-Off
2004-10-24,Learjet 35A,N30DK,Med Flight Air Ambulance,5,"13 km E of San Diego-Brown Field Municipal Airport, CA (SDM)",Write-Off
2004-10-25,Saab 340B,N376AE,American Eagle Airlines,0,"Dallas/Fort Worth International Airport, TX (DFW/KDFW)",None (No Damage)
2004-10-27,Canadair CRJ-200LR,N592ML,"US Airways Express, opb Mesa Airlines",0,"Philadelphia, Pennsylvania",Substantial
2004-11-04,Boeing 737-3T0,9M-AAP,AirAsia,0,Kota Kinabalu Airport (BKI/WBKK),Substantial
2004-11-04,Cessna 208B Grand Caravan,G-BZAH,Army Parachute Association,0,Netheravon Airport,Minor Damage
2004-11-04,Rockwell Sabreliner 60,XA-GUR,Servicios AÃ©reos Jemsa,0,Toluca Airport (TLC),Write-Off
2004-11-07,Boeing 747-230F (SCD),TF-ARR,"Lufthansa Cargo, lsf Air Atlanta Icelandic",0,Sharjah Airport (SHJ),Write-Off
2004-11-13,Saab 340B,N305CE,"ATA Connection, opb Chicago Express Airlines",0,"Milwaukee-General Mitchell Airport, WI (MKE/KMKE)",None (No Damage)
2004-11-15,Yakovlev Yak-40,YV-1100CP,private,0,Caracas-La Carlota Airport,Substantial
2004-11-16,Let L-410UVP-E20,5H-PAC,Precision Air,0,Kilimanjaro Airport (JRO),Write-Off
2004-11-18,British Aerospace 3101 Jetstream 31,YV-1083C,RAVSA - Rutas AÃ©reas de Venezuela SA,2,Caracas-Simon Bolivar Airport (CCS),Write-Off
2004-11-19,Beechcraft 99,N1049C,Ameriflight,0,"Phoenix, Arizona",Substantial
2004-11-19,Beechcraft 200 Super King Air,YV-2584P,Unknown,0,Cabimas-Oro Negro Airport (CBS),Write-Off
2004-11-19,de Havilland Canada DHC-6 Twin Otter 300,HB-LOK,Zimex Aviation,0,Menzel Lejmat North,Substantial
2004-11-19,Airbus A340-642,EC-IZX,Iberia,0,Lisbon Airport,None (No Damage)
2004-11-20,IAI Arava 201,3D-DAC,Umbutfo Swaziland Defence Force Air Wing,0,within South-Eastern Eswatini,Write-Off
2004-11-21,Canadair CL-600-2B19 Regional Jet CRJ-200LR,B-3072,China Yunnan Airlines,53+2,near Baotou Airport (BAV),Write-Off
2004-11-22,Hawker Siddeley HS-748-208 Srs. 2A,L5-2/16,Royal Thai Air Force - RTAF,0,Bangkok International Airport (BKK),Write-Off
2004-11-22,Gulfstream Aerospace G-1159A Gulfstream III,N85VT,Business Jet Services,3,"5 km SW of Houston-William P. Hobby Airport, TX (HOU)",Write-Off
2004-11-25,Reims Cessna F406 Caravan II,5H-RAS,Regional Air Services,0,Arusha Airport (ARK),Write-Off
2004-11-27,CASA C-212 Aviocar 200,N960BW,"U.S. Department of Defense, lsf Presidential Airways",6,148 km W of Bagram,Write-Off
2004-11-28,Boeing 737-406,PH-BTC,KLM Royal Dutch Airlines,0,Barcelona Airport (BCN),Write-Off
2004-11-28,Canadair CL-600-2A12 Challenger 601,N873G,"Global Aviation, lsf Hop-A-Jet Inc",3,"Montrose County Airport, CO (MTJ)",Write-Off
2004-11-29,Embraer EMB-135BJ,N995CW,Flight Options,0,"Cleveland Hopkins International Airport, OH (CLE)",Substantial
2004-11-29,Gulfstream Aerospace G-IV,N420QS,"Nji, Inc.",0,"Eagle, Colorado",Substantial
2004-11-30,MBB HFB-320 Hansa Jet,N604GA,Grand Aire Express,2,"Howell Island, MO",Write-Off
2004-11-30,McDonnell Douglas DC-9-82 (MD-82),PK-LMN,Lion Air,25,Solo City-Adi Sumarmo Airport (SOC),Write-Off
2004-12-01,Beechcraft B300 Super King Air 350,C-FMHD,Aviation CMP Inc.,0,"St-Georges de Beauce, Quebec",Substantial
2004-12-01,Gulfstream G-IV,G-GMAC,GAMA Aviation,0,"Teterboro Airport, NJ (TEB)",Substantial
2004-12-04,Convair CV-580F SCD,N161FL,Contract Air Cargo,0,"McAllen-Miller International Airport, TX (MFE)",Substantial
2004-12-04,Convair CV-340-70,N41626,Miami Air Lease,0,"North Miami Beach, FL",Write-Off
2004-12-05,Dassault Falcon 20,N82TN,Inland Paperboard And Packaging Inc,0,"Pine Bluff, Arkansas",Substantial
2004-12-05,Avro RJ100,SX-DVF,Aegean Airlines,0,50nm SW of LSV VOR on G8 airway,None (No Damage)
2004-12-06,Gulfstream G-IV,N478GS,Centurion Aviation Services,0,Bucharest Baneasa Aurel Vlaicu International Airport (BBU),Substantial
2004-12-06,Cessna 208B Grand Caravan,N25SA,Salmon Air,2,"11 km S of Bellevue, ID",Write-Off
2004-12-09,Beechcraft B200 Super King Air,N6PE,RNH Air 1 LLC,0,"6,5 km N of Tulsa International Airport, OK (TUL)",Substantial
2004-12-09,Boeing 727-2M7F,N750DH,ASTAR Air Cargo,0,"Atlanta-William B. Hartsfield International Airport, GA (ATL)",Minor Damage
2004-12-10,Beechcraft 200 Super King Air,N648KA,Charter One,0,"Bay View-Rancho Buena Vista Airport, TX",Write-Off
2004-12-10,PZL-Mielec M28 Skytruck,GN-97121,Guardia Nacional Bolivariana de Venezuela - GNBV,16,24 km from El Junquito,Write-Off
2004-12-11,Ilyushin Il-76TD,ER-IBW,Airline Transport,1,near Jeddah,Minor Damage
2004-12-11,Embraer EMB-110 Bandeirante,PT-WAK,NHR TÃ¡xi-AÃ©reo,2+1,"0,8 km from Uberaba Airport, MG (UBA)",Write-Off
2004-12-16,Shorts 360-300,N748CC,Air Cargo Carriers,0,"Oshawa Municipal Airport, ON (YOO)",Substantial
2004-12-17,Douglas C-47A-5-DK (DC-3),HK-2663,Aerolineas Llaneras - Arall,0,Puerto GaitÃ¡n,Substantial
2004-12-18,Beechcraft 400A Beechjet,N417CW,"Flight Options, LLC",0,"Cleveland, Ohio",Substantial
2004-12-20,Mcdonnell Douglas MD-82,N402A,American Airlines,0,"Providence-Theodore Francis Greene State Airport, RI (PVD/KPVD)",Substantial
2004-12-20,Learjet 25B,N252BK,Barkin International Aviation,0,"Cedar Rapids Airport, IA (CID)",Substantial
2004-12-22,ATR 72-202,D-ANFF,Eurowings,0,Frankfurt International Airport (FRA/EDDF),Substantial
2004-12-24,Beechcraft A100 King Air,C-GAIK,Air Inuit,0,"Kuujjuaq Airport, QC (YVP)",Substantial
